Point ID,Loss,points_0,points_1,points_2,points_Magnitude,RegionSize,RegionSpan,RegionType,SegmentationId
4278,3.47006,0.573095,-0.819489,0.767205,1.2604,4607,2.02527,1,159
4279,1.47375,0.574114,-0.818775,0.325589,1.05167,4607,2.02527,1,159
4280,1.1655,0.575133,-0.81806,0.257399,1.0326,4607,2.02527,1,159
4281,1.56586,0.57615,-0.817344,0.345966,1.05816,4607,2.02527,1,159
4282,1.75301,0.577166,-0.816627,0.387366,1.07241,4607,2.02527,1,159
4283,0.686685,0.578182,-0.815908,0.151478,1.01141,4607,2.02527,1,159
4284,1.44851,0.579197,-0.815188,0.320006,1.04995,4607,2.02527,1,159
4285,0.929651,0.58021,-0.814467,0.205226,1.02084,4607,2.02527,1,159
4286,2.82563,0.581223,-0.813744,0.624647,1.17906,4607,2.02527,1,159
4287,1.28354,0.582235,-0.81302,0.283511,1.03941,4607,2.02527,1,159
4288,0.894761,0.583247,-0.812295,0.197508,1.01932,4607,2.02527,1,159
4289,1.28372,0.584257,-0.811569,0.283551,1.03942,4607,2.02527,1,159
4290,1.29299,0.585266,-0.810841,0.285603,1.03999,4607,2.02527,1,159
4291,1.15866,0.586275,-0.810112,0.255885,1.03222,4607,2.02527,1,159
4292,1.53457,0.587282,-0.809382,0.339045,1.05591,4607,2.02527,1,159
4293,1.81529,0.588288,-0.808651,0.401143,1.07746,4607,2.02527,1,159
4294,1.17282,0.589294,-0.807919,0.259019,1.033,4607,2.02527,1,159
4295,1.09019,0.590299,-0.807185,0.24074,1.02857,4607,2.02527,1,159
4296,3.02607,0.591303,-0.80645,0.668988,1.20314,4607,2.02527,1,159
4297,1.24946,0.592306,-0.805713,0.275973,1.03738,4607,2.02527,1,159
4298,0.706696,0.593307,-0.804976,0.155905,1.01208,4607,2.02527,1,159
4299,1.76627,0.594309,-0.804237,0.3903,1.07347,4607,2.02527,1,159
4300,1.66689,0.595309,-0.803497,0.368314,1.06567,4607,2.02527,1,159
4301,2.6207,0.596308,-0.802756,0.579313,1.15568,4607,2.02527,1,159
4302,0.807886,0.597306,-0.802013,0.178289,1.01577,4607,2.02527,1,159
4303,2.30881,0.598304,-0.801269,0.510319,1.12269,4607,2.02527,1,159
4304,2.04106,0.5993,-0.800524,0.451088,1.09703,4607,2.02527,1,159
4305,1.75352,0.600296,-0.799778,0.387479,1.07245,4607,2.02527,1,159
4306,0.695593,0.601291,-0.79903,0.153448,1.0117,4607,2.02527,1,159
4307,0.889352,0.602284,-0.798282,0.196311,1.01909,4607,2.02527,1,159
4308,0.89264,0.603277,-0.797532,0.197038,1.01923,4607,2.02527,1,159
4309,0.847018,0.604269,-0.796781,0.186946,1.01732,4607,2.02527,1,159
4310,0.693802,0.60526,-0.796028,0.153052,1.01164,4607,2.02527,1,159
4311,0.721025,0.60625,-0.795274,0.159074,1.01257,4607,2.02527,1,159
4312,1.04531,0.607238,-0.79452,0.230812,1.02629,4607,2.02527,1,159
4313,2.12338,0.608226,-0.793764,0.469298,1.10465,4607,2.02527,1,159
4314,0.670126,0.609214,-0.793006,0.147815,1.01087,4607,2.02527,1,159
4315,1.0933,0.6102,-0.792247,0.241427,1.02873,4607,2.02527,1,159
4316,1.55734,0.611185,-0.791488,0.34408,1.05754,4607,2.02527,1,159
4317,1.24568,0.612169,-0.790727,0.275136,1.03716,4607,2.02527,1,159
4318,1.7946,0.613153,-0.789964,0.396566,1.07576,4607,2.02527,1,159
4319,0.578438,0.614135,-0.789201,0.127532,1.0081,10,1.9169,2,149
4320,0.871409,0.615117,-0.788436,0.192342,1.01833,4607,2.02527,1,159
4321,1.4527,0.616097,-0.78767,0.320934,1.05024,4607,2.02527,1,159
4322,1.74393,0.617077,-0.786903,0.385358,1.07168,4607,2.02527,1,159
4323,1.58385,0.618055,-0.786135,0.349946,1.05946,4607,2.02527,1,159
4324,0.740108,0.619033,-0.785365,0.163296,1.01325,4607,2.02527,1,159
4325,1.00311,0.62001,-0.784594,0.221476,1.02423,4607,2.02527,1,159
4326,0.55897,0.620985,-0.783822,0.123225,1.00756,2,1.17557,2,187
4327,1.14385,0.62196,-0.783049,0.252611,1.03141,4607,2.02527,1,159
4328,0.619183,0.622934,-0.782275,0.136545,1.00928,121,1.28633,2,168
4329,0.859279,0.623907,-0.781499,0.189658,1.01783,4607,2.02527,1,159
4330,0.610614,0.624878,-0.780722,0.13465,1.00902,121,1.28633,2,168
4331,0.803732,0.625849,-0.779944,0.17737,1.01561,4607,2.02527,1,159
4332,0.734179,0.626819,-0.779165,0.161984,1.01303,4607,2.02527,1,159
4333,1.38401,0.627788,-0.778384,0.305738,1.04569,4607,2.02527,1,159
4334,0.666296,0.628756,-0.777602,0.146967,1.01074,4607,2.02527,1,159
4335,1.1186,0.629723,-0.77682,0.247024,1.03006,4607,2.02527,1,159
4336,0.935283,0.630689,-0.776035,0.206472,1.02109,4607,2.02527,1,159
4337,3.58525,0.631654,-0.77525,0.792687,1.27607,4607,2.02527,1,159
4338,0.889867,0.632618,-0.774464,0.196425,1.01911,4607,2.02527,1,159
4339,0.943256,0.633581,-0.773676,0.208235,1.02145,4607,2.02527,1,159
4340,0.670932,0.634544,-0.772887,0.147993,1.01089,4607,2.02527,1,159
4341,1.37494,0.635505,-0.772097,0.303731,1.04511,4607,2.02527,1,159
4342,0.585708,0.636465,-0.771306,0.12914,1.0083,6,0.729303,2,150
4343,0.586464,0.637424,-0.770513,0.129307,1.00833,6,0.729303,2,150
4344,0.842534,0.638382,-0.769719,0.185954,1.01714,4607,2.02527,1,159
4345,0.960761,0.639339,-0.768925,0.212108,1.02225,4607,2.02527,1,159
4346,2.92738,0.640295,-0.768129,0.647155,1.19114,4607,2.02527,1,159
4347,0.730911,0.641251,-0.767332,0.161261,1.01292,4607,2.02527,1,159
4348,0.617857,0.642205,-0.766533,0.136252,1.00924,121,1.28633,2,168
4349,0.821702,0.643158,-0.765733,0.181346,1.01631,4607,2.02527,1,159
4350,1.1208,0.64411,-0.764933,0.24751,1.03018,4607,2.02527,1,159
4351,0.990595,0.645062,-0.76413,0.218708,1.02364,4607,2.02527,1,159
4352,1.42138,0.646012,-0.763327,0.314004,1.04814,4607,2.02527,1,159
4353,0.750019,0.646961,-0.762523,0.165488,1.0136,4607,2.02527,1,159
4354,0.660687,0.647909,-0.761718,0.145727,1.01056,4607,2.02527,1,159
4355,1.97021,0.648857,-0.760911,0.435414,1.09068,4607,2.02527,1,159
4356,0.789698,0.649803,-0.760103,0.174266,1.01507,4607,2.02527,1,159
4357,0.910339,0.650748,-0.759294,0.200954,1.01999,4607,2.02527,1,159
4358,1.13263,0.651692,-0.758484,0.250127,1.03081,4607,2.02527,1,159
4359,1.27379,0.652636,-0.757672,0.281354,1.03883,4607,2.02527,1,159
4360,0.908817,0.653578,-0.75686,0.200617,1.01993,4607,2.02527,1,159
4361,0.760396,0.654519,-0.756046,0.167784,1.01398,4607,2.02527,1,159
4362,1.04125,0.655459,-0.755231,0.229912,1.02609,4607,2.02527,1,159
4363,0.711466,0.656398,-0.754415,0.15696,1.01224,4607,2.02527,1,159
4364,0.626382,0.657336,-0.753597,0.138138,1.0095,121,1.28633,2,168
4365,0.702619,0.658273,-0.752779,0.155003,1.01194,4607,2.02527,1,159
4366,0.751649,0.65921,-0.751959,0.165849,1.01366,4607,2.02527,1,159
4367,0.671888,0.660145,-0.751139,0.148204,1.01092,4607,2.02527,1,159
4368,1.50934,0.661078,-0.750317,0.333461,1.05413,4607,2.02527,1,159
4369,0.903751,0.662011,-0.749494,0.199496,1.01971,4607,2.02527,1,159
4370,0.984929,0.662944,-0.748669,0.217454,1.02337,4607,2.02527,1,159
4371,0.737539,0.663875,-0.747844,0.162727,1.01315,4607,2.02527,1,159
4372,0.664233,0.664804,-0.747017,0.146511,1.01068,4607,2.02527,1,159
4373,0.748881,0.665733,-0.74619,0.165237,1.01356,4607,2.02527,1,159
4374,3.9313,0.666661,-0.745361,0.869239,1.32498,4607,2.02527,1,159
4375,0.633059,0.667588,-0.744531,0.139615,1.0097,121,1.28633,2,168
4376,0.973933,0.668514,-0.7437,0.215022,1.02286,4607,2.02527,1,159
4377,1.21967,0.669439,-0.742867,0.269382,1.03565,4607,2.02527,1,159
4378,1.43122,0.670363,-0.742034,0.316181,1.04879,4607,2.02527,1,159
4379,1.95197,0.671285,-0.741199,0.431379,1.08908,4607,2.02527,1,159
4380,1.27512,0.672207,-0.740363,0.281648,1.03891,4607,2.02527,1,159
4381,0.740143,0.673128,-0.739526,0.163304,1.01325,4607,2.02527,1,159
4382,1.30971,0.674047,-0.738688,0.289301,1.04101,4607,2.02527,1,159
4383,1.65681,0.674966,-0.737849,0.366084,1.0649,4607,2.02527,1,159
4384,0.621257,0.675883,-0.737009,0.137004,1.00934,121,1.28633,2,168
4385,0.805374,0.6768,-0.736167,0.177734,1.01567,4607,2.02527,1,159
4386,0.837893,0.677715,-0.735325,0.184927,1.01696,4607,2.02527,1,159
4387,0.573312,0.678629,-0.734481,0.126398,1.00796,12,1.7556,2,148
4388,3.03204,0.679543,-0.733636,0.670308,1.20387,4607,2.02527,1,159
4389,1.59724,0.680455,-0.73279,0.352908,1.06045,4607,2.02527,1,159
4390,0.747931,0.681366,-0.731943,0.165026,1.01353,4607,2.02527,1,159
4391,1.83115,0.682276,-0.731094,0.404651,1.07877,4607,2.02527,1,159
4392,0.647167,0.683185,-0.730245,0.142736,1.01014,4607,2.02527,1,159
4393,0.661703,0.684094,-0.729394,0.145951,1.01059,4607,2.02527,1,159
4394,1.3046,0.685,-0.728543,0.288172,1.04069,4607,2.02527,1,159
4395,1.89926,0.685906,-0.72769,0.41972,1.08451,4607,2.02527,1,159
4396,0.555794,0.686811,-0.726836,0.122523,1.00748,2,1.40583,2,177
4397,0.690432,0.687715,-0.725981,0.152307,1.01153,4607,2.02527,1,159
4398,0.837792,0.688618,-0.725125,0.184905,1.01695,4607,2.02527,1,159
4399,1.53119,0.689519,-0.724267,0.338295,1.05567,4607,2.02527,1,159
4400,2.11482,0.69042,-0.723409,0.467403,1.10384,4607,2.02527,1,159
4401,0.722642,0.69132,-0.722549,0.159432,1.01263,4607,2.02527,1,159
4402,0.76091,0.692218,-0.721689,0.167898,1.014,4607,2.02527,1,159
4403,1.4892,0.693115,-0.720827,0.329007,1.05273,4607,2.02527,1,159
4404,0.802935,0.694012,-0.719964,0.177194,1.01558,4607,2.02527,1,159
4405,0.66446,0.694907,-0.7191,0.146561,1.01068,4607,2.02527,1,159
4406,2.13113,0.695801,-0.718235,0.471013,1.10537,4607,2.02527,1,159
4407,0.627747,0.696694,-0.717368,0.13844,1.00954,121,1.28633,2,168
4408,0.855588,0.697586,-0.716501,0.188842,1.01767,4607,2.02527,1,159
4409,0.607051,0.698477,-0.715632,0.133862,1.00892,6,1.94172,2,100
4410,2.50894,0.699367,-0.714763,0.55459,1.14349,4607,2.02527,1,159
4411,0.659923,0.700256,-0.713892,0.145558,1.01054,4607,2.02527,1,159
4412,0.617491,0.701144,-0.71302,0.136171,1.00923,121,1.28633,2,168
4413,0.721316,0.70203,-0.712147,0.159139,1.01258,4607,2.02527,1,159
4414,1.64491,0.702915,-0.711273,0.363452,1.064,4607,2.02527,1,159
4415,0.678191,0.7038,-0.710398,0.149599,1.01113,4607,2.02527,1,159
4416,1.06164,0.704683,-0.709522,0.234424,1.02711,4607,2.02527,1,159
4417,0.718391,0.705565,-0.708645,0.158492,1.01248,4607,2.02527,1,159
4418,0.73312,0.706447,-0.707766,0.16175,1.013,4607,2.02527,1,159
4419,0.68872,0.707327,-0.706887,0.151928,1.01148,4607,2.02527,1,159
4420,1.40809,0.708206,-0.706006,0.311065,1.04726,4607,2.02527,1,159
4421,1.40772,0.709083,-0.705125,0.310983,1.04724,4607,2.02527,1,159
4422,1.01999,0.70996,-0.704242,0.225209,1.02505,4607,2.02527,1,159
4423,2.12406,0.710836,-0.703358,0.469449,1.10471,4607,2.02527,1,159
4424,0.931737,0.711711,-0.702473,0.205687,1.02093,4607,2.02527,1,159
4425,1.16261,0.712584,-0.701587,0.256759,1.03244,4607,2.02527,1,159
4426,1.42076,0.713456,-0.7007,0.313867,1.0481,4607,2.02527,1,159
4427,0.65295,0.714328,-0.699811,0.144015,1.01032,4607,2.02527,1,159
4428,1.19747,0.715198,-0.698922,0.264472,1.03438,4607,2.02527,1,159
4429,1.44185,0.716067,-0.698032,0.318533,1.04951,4607,2.02527,1,159
4430,0.765375,0.716935,-0.69714,0.168885,1.01416,4607,2.02527,1,159
4431,1.48674,0.717802,-0.696248,0.328463,1.05256,4607,2.02527,1,159
4432,0.957833,0.718667,-0.695354,0.21146,1.02211,4607,2.02527,1,159
4433,1.10983,0.719532,-0.69446,0.245084,1.0296,4607,2.02527,1,159
4434,1.15811,0.720395,-0.693564,0.255764,1.03219,4607,2.02527,1,159
4435,2.3453,0.721258,-0.692667,0.51839,1.12638,4607,2.02527,1,159
4436,0.785511,0.722119,-0.691769,0.17334,1.01491,4607,2.02527,1,159
4437,0.633968,0.722979,-0.69087,0.139816,1.00973,121,1.28633,2,168
4438,0.766557,0.723838,-0.68997,0.169147,1.0142,4607,2.02527,1,159
4439,1.27578,0.724696,-0.689069,0.281794,1.03895,4607,2.02527,1,159
4440,0.834436,0.725553,-0.688167,0.184163,1.01682,4607,2.02527,1,159
4441,1.12327,0.726408,-0.687263,0.248057,1.03031,4607,2.02527,1,159
4442,2.11338,0.727263,-0.686359,0.467085,1.10371,4607,2.02527,1,159
4443,0.802238,0.728116,-0.685454,0.17704,1.01555,4607,2.02527,1,159
4444,0.698008,0.728969,-0.684547,0.153983,1.01179,4607,2.02527,1,159
4445,1.42247,0.72982,-0.683639,0.314244,1.04821,4607,2.02527,1,159
